Date,Close
2/28/2019 ,24.79
3/1/2019 ,24.49
3/4/2019 ,24.36
3/5/2019 ,24.37
3/6/2019 ,24.04
3/7/2019 ,23.3
3/8/2019 ,23.09
3/11/2019 ,23.57
3/12/2019 ,23.82
3/13/2019 ,24.02
3/14/2019 ,23.63
3/15/2019 ,23.71
3/18/2019 ,23.89
3/19/2019 ,23.95
3/20/2019 ,23.63
3/21/2019 ,24.03
3/22/2019 ,23.31
3/25/2019 ,23.86
3/26/2019 ,23.93
3/27/2019 ,24.33
3/28/2019 ,24.19
3/29/2019 ,24.03
4/1/2019 ,24.47
4/2/2019 ,24.67
4/3/2019 ,24.61
4/4/2019 ,25.99
4/5/2019 ,25.49
4/8/2019 ,25.66
4/9/2019 ,25.07
4/10/2019 ,24.76
4/11/2019 ,24.32
4/12/2019 ,24.28
4/15/2019 ,24.59
4/16/2019 ,24.65
4/17/2019 ,24.96
4/18/2019 ,25.08
4/22/2019 ,24.33
4/23/2019 ,24.65
4/24/2019 ,25.05
4/25/2019 ,24.13
4/26/2019 ,24.26
4/29/2019 ,24.09
4/30/2019 ,23.54
